Date Planted,Plant ID,Soil ID,Soil,Species ID,Measure Date,Survival (Yes=1),Leaf Count,Height,Height of First Petiole,Length of biggest leaf,Introduction.Field,Present in plot,Plot ID,Row,Number of plant in row,Plot Measure Date,L.c,H,H.Petiole,LBL
2/20/2017,405,42T,T,QUVE,3/24/2017,1,4,9.7,8.6,8.6,4/19/2017,1,I1,4,6,05/07/2017,4,9.6,8.2,14.4
2/20/2017,406,11T,T,QUVE,3/24/2017,1,5,10.6,9.4,7.9,4/19/2017,1,I1,4,8,05/07/2017,5,10.7,9.3,16.4
2/20/2017,407,11C,C,QUVE,3/24/2017,1,4,12.9,12.1,5.9,4/19/2017,1,I1,5,3,05/07/2017,9,19.1,11.6,13.5
2/20/2017,408,42C,C,QUVE,3/24/2017,1,8,9.9,2.4,7.5,4/19/2017,1,I1,5,6,05/07/2017,8,10.7,2.7,13.7
2/20/2017,409,33C,C,QUVE,3/24/2017,1,1,1.5,1.3,0.3,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,410,42T,T,QUVE,3/24/2017,1,4,10,9.3,8.4,4/19/2017,1,I1,6,4,05/07/2017,8,21.1,9.7,15.2
2/20/2017,411,33C,C,QUVE,3/24/2017,1,7,14.2,5.9,8.1,4/19/2017,1,I1,6,5,05/07/2017,7,12.7,6.7,15.7
2/20/2017,412,31T,T,QUVE,3/24/2017,1,6,10.1,4,7.9,4/19/2017,1,I1,7,4,05/07/2017,6,10.9,4.7,14.5
2/20/2017,413,11T,T,QUVE,3/24/2017,1,6,8.7,4.9,10,4/19/2017,1,I1,7,6,05/07/2017,6,9,5.5,10.7
2/20/2017,414,41C,C,QUVE,3/24/2017,1,7,11.9,7,12.1,4/19/2017,1,I1,7,7,05/07/2017,7,11.7,6.7,15.4
2/20/2017,415,23C,C,QUVE,3/24/2017,1,5,12.3,4.5,10.3,4/19/2017,1,I1,8,6,05/07/2017,5,12.5,4.5,14
2/20/2017,416,31C,C,QUVE,3/24/2017,1,2,2.4,2.2,1.1,4/19/2017,1,I1,9,1,05/07/2017,6,3,2.7,2.9
2/20/2017,417,11T,T,QUVE,3/24/2017,1,2,2.5,2.2,1.4,4/19/2017,1,I1,9,6,05/07/2017,6,13.4,5.6,13.2
2/20/2017,418,41C,C,QUVE,3/24/2017,1,6,14.2,11.2,12.1,4/19/2017,1,I1,9,8,05/07/2017,6,13.5,10.4,13.5
2/20/2017,419,23C,C,QUVE,3/24/2017,1,7,14.2,6.8,5.2,4/19/2017,1,I1,9,9,05/07/2017,6,13.7,6.2,14.9
2/20/2017,420,32CIR,C,QUVE,3/24/2017,1,5,8.9,7.5,9.4,4/19/2017,1,C2,1,3,05/06/2017,5,9.2,7.2,11.4
2/20/2017,421,42C,C,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/20/2017,422,21C,C,QUVE,3/24/2017,1,5,6.2,3.7,5.1,4/19/2017,1,C2,1,8,05/06/2017,5,8.2,3.2,18
2/20/2017,423,31T,T,QUVE,3/24/2017,1,1,1.8,1.6,0.2,4/19/2017,0,0,,,,,,,
2/20/2017,424,42T,T,QUVE,3/24/2017,1,7,13.4,7.9,7.9,4/19/2017,1,C2,2,4,05/06/2017,7,15.6,9.4,15.7
2/20/2017,425,31T,T,QUVE,3/24/2017,1,6,13,8.2,13.6,4/19/2017,1,C2,2,9,05/06/2017,6,12.1,6.7,12.4
2/20/2017,426,11T,T,QUVE,3/24/2017,1,4,8.5,7.5,11.4,4/19/2017,1,C2,3,3,05/06/2017,7,12.7,6.6,12
2/20/2017,427,32C,C,QUVE,3/24/2017,1,5,14.7,12.3,11,4/19/2017,1,C2,3,7,05/06/2017,5,14.3,11.2,14.9
2/20/2017,428,32C,C,QUVE,3/24/2017,1,6,11.1,9.7,6.9,4/19/2017,1,C2,3,9,05/06/2017,6,11.2,5.9,13.5
2/20/2017,429,21C,C,QUVE,3/24/2017,1,4,13.2,11.6,11,4/19/2017,1,C2,3,5,05/06/2017,4,12.6,10.9,11.2
2/20/2017,430,23C,C,QUVE,3/24/2017,1,8,12.4,5.7,8.2,4/19/2017,1,C2,3,6,05/06/2017,6,13.2,11.4,18.7
2/20/2017,431,42T,T,QUVE,3/24/2017,1,7,10.4,7.9,11,4/19/2017,1,C2,5,1,05/06/2017,6,9.4,6.3,11.4
2/20/2017,432,11CIR,C,QUVE,3/24/2017,1,6,12,6,11,4/19/2017,1,C2,5,3,05/06/2017,5,10.4,8.7,11.4
2/20/2017,433,31T,T,QUVE,3/24/2017,1,7,13.2,5.7,9.7,4/19/2017,1,C2,5,8,05/06/2017,8,15.2,5.4,14
2/20/2017,434,31T,T,QUVE,3/24/2017,1,5,3.9,2.8,5,4/19/2017,1,C2,6,4,05/06/2017,11,7.2,2.2,7.6
2/20/2017,435,22C,C,QUVE,3/24/2017,1,7,18.5,10.7,14.6,4/19/2017,1,C2,6,6,05/06/2017,7,9.7,11.4,16.8
2/20/2017,436,11C,C,QUVE,3/24/2017,1,1,2.1,1.9,0.4,4/19/2017,0,0,,,,,,,
2/20/2017,437,11T,T,QUVE,3/24/2017,1,5,15.4,8.1,9.7,4/19/2017,1,C2,7,5,05/06/2017,4,14.4,12.4,16.2
2/20/2017,438,42C,C,QUVE,3/24/2017,1,4,13.1,11,14.2,4/19/2017,1,C2,7,8,05/06/2017,4,10.3,8.4,14.9
2/20/2017,439,42T,T,QUVE,3/24/2017,1,5,11.8,8,7.7,4/19/2017,1,C2,9,4,05/06/2017,5,11.7,7.5,14
2/20/2017,440,21C,C,QUVE,3/24/2017,1,8,13,7.4,14.1,4/19/2017,1,C2,9,7,05/06/2017,8,12,6,15
2/20/2017,441,31C,C,QUVE,3/24/2017,1,6,15.4,4.5,12.9,4/19/2017,1,C2,8,3,05/06/2017,6,14.4,11.1,14.3
2/20/2017,442,32C,C,QUVE,3/24/2017,1,6,12.2,5.1,12.9,4/19/2017,1,R2,1,5,05/06/2017,6,10,2.9,13.5
2/20/2017,443,11CIR,C,QUVE,3/24/2017,1,6,12.5,8.4,12.9,4/19/2017,0,0,,,,,,,
2/20/2017,444,31T,T,QUVE,3/24/2017,1,6,9.4,5,13.7,4/19/2017,1,R2,1,8,05/06/2017,6,8,3.2,14
2/20/2017,445,11T,T,QUVE,3/24/2017,1,1,2.7,2.5,0.3,4/19/2017,1,R2,2,1,05/06/2017,2,2.6,2.3,9.2
2/20/2017,446,22C,C,QUVE,3/24/2017,1,4,13.5,10.4,8,4/19/2017,1,R2,2,8,05/06/2017,4,11.4,10.2,14.7
2/20/2017,447,11T,T,QUVE,3/24/2017,1,2,6.4,5.9,10.1,4/19/2017,1,R2,3,1,05/06/2017,4,11.6,2.4,14.2
2/20/2017,448,41C,C,QUVE,3/24/2017,1,6,3.9,8,10,4/19/2017,1,R2,3,8,05/06/2017,6,11.4,5.8,11.7
2/20/2017,449,23T,T,QUVE,3/24/2017,1,5,12.6,10.1,9.1,4/19/2017,1,FALSE,,,,,,,
2/20/2017,450,21C,C,QUVE,3/24/2017,1,5,11.8,9.5,12.7,4/19/2017,1,FALSE,,,,,,,
2/22/2017,451,42T,T,QUVE,3/24/2017,1,3,13,11.5,11,4/19/2017,1,FALSE,,,,,,,
2/22/2017,452,42T,T,QUVE,3/24/2017,1,5,12,10.2,12.7,4/19/2017,1,R2,5,2,05/06/2017,5,11.1,9.4,13.7
2/22/2017,453,32C,C,QUVE,3/24/2017,1,6,14,11.1,10.6,4/19/2017,1,R2,5,7,05/06/2017,5,11.7,8.6,15.3
2/22/2017,454,21C,C,QUVE,3/24/2017,1,4,10.7,9.6,13.3,4/19/2017,1,R2,6,5,05/06/2017,4,11,9.9,14
2/22/2017,455,31T,T,QUVE,3/24/2017,1,4,6.1,5.2,10.9,4/19/2017,1,R2,6,7,05/06/2017,7,9.1,3.7,11.7
2/22/2017,456,42C,C,QUVE,3/24/2017,1,4,12.3,9.2,13.2,4/19/2017,1,R2,7,6,05/06/2017,8,20,8.7,15
2/22/2017,457,31T,T,QUVE,3/24/2017,1,5,8.6,5.4,12.5,4/19/2017,1,R2,7,8,05/06/2017,5,7.2,3.9,11.7
2/22/2017,458,21C,C,QUVE,3/24/2017,1,8,15.6,6.5,12.6,4/19/2017,1,R2,8,7,05/06/2017,7,12.3,4.4,15.4
2/22/2017,459,31C,C,QUVE,3/24/2017,1,4,14,13.2,12.4,4/19/2017,1,R2,8,9,05/06/2017,7,15.4,8.1,14
2/22/2017,460,32C,C,QUVE,3/24/2017,1,4,9.4,8.6,11,4/19/2017,1,R2,9,1,05/06/2017,4,7,6.2,12.1
2/22/2017,461,32C,C,QUVE,3/24/2017,1,5,14.7,13,11.7,4/19/2017,1,R2,9,3,05/06/2017,5,14.1,11.6,14.3
2/22/2017,462,31T,T,QUVE,3/24/2017,1,6,11.6,9.7,9.4,4/19/2017,1,R2,9,5,05/06/2017,6,11.4,9.2,12
2/22/2017,463,11T,T,QUVE,3/24/2017,1,4,6.2,4.8,4.7,4/19/2017,1,I2,1,1,05/05/2017,4,7.7,4.5,10.5
2/22/2017,463,11T,T,QUVE,3/24/2017,1,5,6.4,6,3.4,4/19/2017,1,I2,1,1,05/05/2017,5,7.8,6.7,11.5
2/22/2017,464,32C,C,QUVE,3/24/2017,1,6,13.7,6.3,11.4,4/19/2017,1,I2,1,2,05/05/2017,6,14.5,12.6,15.5
2/22/2017,465,31T,T,QUVE,3/24/2017,1,5,14,12,11.9,4/19/2017,1,I2,2,1,05/05/2017,5,14,12,14.5
2/22/2017,466,41C,C,QUVE,3/24/2017,1,3,12,9.5,11.5,4/19/2017,1,I2,2,8,05/05/2017,5,9.5,5.4,15
2/22/2017,467,31C,C,QUVE,3/24/2017,1,5,7.2,3.9,3.9,4/19/2017,1,I2,3,2,05/05/2017,8,21.2,3.7,11.2
2/22/2017,468,31T,T,QUVE,3/24/2017,1,3,1.1,0.9,1.3,4/19/2017,1,I2,3,4,05/05/2017,3,2.5,1.8,1.5
2/22/2017,469,21C,C,QUVE,3/24/2017,1,5,8.1,7.5,10.4,4/19/2017,1,I2,4,1,05/05/2017,5,8.1,7.6,11.6
2/22/2017,470,32C,C,QUVE,3/24/2017,1,6,15.2,12.1,10.4,4/19/2017,1,I2,5,2,05/05/2017,6,14.2,10.7,11.1
2/22/2017,471,23T,T,QUVE,3/24/2017,1,5,9.9,4.2,10.6,4/19/2017,1,I2,5,7,05/05/2017,4,9.4,8.1,12.5
2/22/2017,472,31T,T,QUVE,3/24/2017,1,6,6.6,4.2,9.7,4/19/2017,1,I2,5,3,05/05/2017,5,5.7,2.6,11.3
2/22/2017,473,42T,T,QUVE,3/24/2017,1,6,9.5,3.6,11.2,4/19/2017,1,I2,5,5,05/05/2017,4,10.2,7.8,12
2/22/2017,474,23T,T,QUVE,3/24/2017,1,4,5.4,4.2,7.5,4/19/2017,1,I2,6,5,05/05/2017,4,10.1,5.4,9.7
2/22/2017,475,22C,C,QUVE,3/24/2017,1,5,11.9,6.4,12.8,4/19/2017,1,I2,6,6,05/05/2017,5,12.3,6.5,15
2/22/2017,476,11T,T,QUVE,3/24/2017,1,5,8,1.7,12,4/19/2017,1,I2,7,7,05/05/2017,5,9.7,8.6,13.2
2/22/2017,477,23T,T,QUVE,3/24/2017,1,5,12.6,8.4,5.4,4/19/2017,1,I2,7,4,05/05/2017,6,13.9,7.3,15.4
2/22/2017,478,22C,C,QUVE,3/24/2017,1,6,10.6,6.4,9.9,4/19/2017,1,I2,8,5,05/05/2017,6,12.4,8.1,12.1
2/22/2017,479,11C,C,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/22/2017,480,22C,C,QUVE,3/24/2017,1,5,18,13.2,10.2,4/19/2017,1,I2,6,1,05/04/2017,5,14.3,9.3,15.6
2/22/2017,481,11C,C,QUVE,3/24/2017,1,4,11.2,9.8,9.2,4/19/2017,1,I2,6,2,05/04/2017,4,10,8.4,12.6
2/22/2017,482,42C,C,QUVE,3/24/2017,0,0,0,0,0,4/19/2017,0,0,0,0,0,0,0,0,0
2/22/2017,483,23T,T,QUVE,3/24/2017,1,6,15.3,8.1,9.6,4/19/2017,1,I2,7,1,05/04/2017,5,15.6,7.1,14.7
2/22/2017,484,23T,T,QUVE,3/24/2017,1,5,12.1,9.6,12.2,4/19/2017,1,I2,8,1,05/04/2017,5,9.9,7.2,12.2
2/22/2017,485,42T,T,QUVE,3/24/2017,1,6,15.2,11.9,10.9,4/19/2017,1,I2,9,1,05/04/2017,6,13.7,10.6,13.7
2/22/2017,486,11CIR,C,QUVE,3/24/2017,1,5,11,5.2,10.7,4/19/2017,1,I2,9,2,05/04/2017,9,21.4,4.1,15.3
2/22/2017,487,32C,C,QUVE,3/24/2017,1,6,11.2,5.4,12,4/19/2017,1,C3,1,2,05/04/2017,5,11.2,5.8,12.2
2/22/2017,488,42C,C,QUVE,3/24/2017,1,6,16.4,8.9,13,4/19/2017,1,C3,1,5,05/04/2017,6,14.6,7.1,14.5
2/22/2017,489,33C,C,QUVE,3/24/2017,1,6,11.2,9,13.4,4/19/2017,1,C3,1,7,05/04/2017,6,11,8.6,15.6
2/22/2017,490,42C,C,QUVE,3/24/2017,1,6,14.9,7.9,7.5,4/19/2017,1,C3,2,2,05/04/2017,6,12.5,5.2,16.4
2/22/2017,491,23T,T,QUVE,3/24/2017,1,2,3,2.5,1.7,4/19/2017,1,C3,2,5,05/04/2017,4,3.2,2.7,3
2/22/2017,492,32C,C,QUVE,3/24/2017,1,4,10.2,8.7,10.4,4/19/2017,1,C3,3,3,05/04/2017,4,9.3,7.6,12.3
2/22/2017,493,33C,C,QUVE,3/24/2017,1,4,9.5,8.4,11,4/19/2017,1,C3,3,8,05/04/2017,4,7.2,6.8,13.1
2/22/2017,494,23T,T,QUVE,3/24/2017,1,4,14.7,12.1,10.9,4/19/2017,1,C3,4,4,05/04/2017,4,12.3,9.7,16
2/22/2017,495,23T,T,QUVE,3/24/2017,1,6,14.9,7.7,13.5,4/19/2017,1,C3,5,1,05/04/2017,5,8.2,7.9,15.3
2/22/2017,496,32C,C,QUVE,3/24/2017,1,6,7.6,7.3,12.7,4/19/2017,1,C3,5,8,05/04/2017,5,17.4,7.2,15.6
2/22/2017,497,41C,C,QUVE,3/24/2017,1,6,13.3,8.2,15,4/19/2017,1,C3,6,2,05/04/2017,5,12.5,7.3,16
2/22/2017,498,41C,C,QUVE,3/24/2017,1,4,11.3,10.5,11,4/19/2017,1,C3,6,4,05/04/2017,7,7.8,5.2,11
2/22/2017,499,42T,T,QUVE,3/24/2017,1,4,10.7,9,12,4/19/2017,1,C3,6,7,05/04/2017,4,8,6.4,12.7
2/22/2017,500,24T,T,QUVE,3/24/2017,1,1,2.3,2.2,0.3,4/19/2017,1,C3,7,3,05/04/2017,6,17.2,4.6,4.4
2/22/2017,501,23C,C,QUVE,3/24/2017,1,5,14.2,9.8,10.2,4/19/2017,1,C3,7,7,05/04/2017,5,11.6,6.3,17
2/22/2017,502,42C,C,QUVE,3/24/2017,1,6,10.9,6.3,6.8,4/19/2017,1,C3,7,9,05/04/2017,5,11.2,9.2,13.7
2/22/2017,502,42C,C,QUVE,3/24/2017,1,5,6,4.5,2.3,4/19/2017,1,C3,7,9,05/04/2017,5,7.5,4.6,8.3
2/22/2017,503,23T,T,QUVE,3/24/2017,1,1,1.5,1.3,0.3,4/19/2017,1,C3,8,1,05/04/2017,1,2,1.6,0.3
2/22/2017,504,42T,T,QUVE,3/24/2017,1,7,11.4,7.9,11,4/19/2017,1,C3,8,3,05/04/2017,7,12.1,3.9,12.9
2/22/2017,505,24T,T,QUVE,3/24/2017,1,7,13,10.2,10.9,4/19/2017,0,0,0,0,0,0,0,0,0
2/22/2017,506,21C,C,QUVE,3/24/2017,1,3,5.7,4.4,4.3,4/19/2017,1,C3,8,4,05/04/2017,8,7.6,2.9,12
2/22/2017,507,42T,T,QUVE,3/24/2017,1,5,11.9,7.1,12.5,4/19/2017,1,C3,9,8,05/04/2017,5,10,4.7,12.9
2/22/2017,508,24T,T,QUVE,3/24/2017,1,4,15.4,15.3,10.8,4/19/2017,1,R3,1,5,05/04/2017,4,14.6,12,14.6
2/22/2017,509,31C,C,QUVE,3/24/2017,1,6,17,7.5,14,4/19/2017,1,R3,1,3,05/04/2017,5,13.4,10.7,16.2
2/22/2017,510,41C,C,QUVE,3/24/2017,1,5,14.6,11.9,12.2,4/19/2017,1,R3,1,2,05/04/2017,6,15.6,6,15.7
2/22/2017,511,23C,C,QUVE,3/24/2017,1,7,10.5,4.9,13,4/19/2017,1,R3,1,6,05/04/2017,6,9.2,3.4,16
2/22/2017,512,22C,C,QUVE,3/24/2017,1,4,9.7,9,10.9,4/19/2017,1,R3,2,4,05/04/2017,8,14.8,7.8,10.2
2/22/2017,513,42T,T,QUVE,3/24/2017,1,6,12.1,7.8,9.4,4/19/2017,1,R3,2,7,05/04/2017,6,9.1,8.7,12.4
2/22/2017,514,32C,C,QUVE,3/24/2017,1,6,13,7.2,12,4/19/2017,1,R3,3,3,05/04/2017,6,11.4,5.4,14.1
2/22/2017,515,23T,T,QUVE,3/24/2017,1,6,12,8.3,9.3,4/19/2017,1,R3,3,5,05/04/2017,6,10,6.1,13.5
2/22/2017,516,42T,T,QUVE,3/24/2017,1,4,5.4,5.2,3.3,4/19/2017,1,R3,4,4,05/04/2017,4,3.6,3,5
2/22/2017,517,42T,T,QUVE,3/24/2017,1,4,3.9,3.8,2.2,4/19/2017,1,R3,4,5,05/04/2017,5,7.6,5.9,15
2/22/2017,518,23T,T,QUVE,3/24/2017,1,1,1.8,1.6,0.3,4/19/2017,1,R3,4,9,05/04/2017,1,3,2.9,0.2
2/22/2017,519,21C,C,QUVE,3/24/2017,1,6,13.1,12.2,5.4,4/19/2017,1,R3,5,2,05/04/2017,6,12.5,10,17
2/22/2017,520,22C,C,QUVE,3/24/2017,1,4,8.1,8.8,4.6,4/19/2017,1,R3,5,9,05/04/2017,5,8.4,7,12
2/22/2017,521,42C,C,QUVE,3/24/2017,1,4,9.7,9.2,7.4,4/19/2017,1,R3,6,2,05/04/2017,4,9.7,8.6,12
2/22/2017,522,11C,C,QUVE,3/24/2017,1,7,16,10.4,9,4/19/2017,1,R3,6,7,05/04/2017,7,14.7,8.7,14.5
2/22/2017,523,23T,T,QUVE,3/24/2017,1,2,3.2,3,0.9,4/19/2017,1,R3,6,9,05/04/2017,6,10.1,6.6,16
2/22/2017,524,23C,C,QUVE,3/24/2017,1,5,10.7,6.1,4.7,4/19/2017,1,R3,7,3,05/04/2017,4,11.7,10.9,15.8
2/22/2017,525,11C,C,QUVE,3/24/2017,1,4,3,3,2.1,4/19/2017,1,R3,7,8,05/04/2017,6,11.2,7.8,13.4
2/22/2017,526,23T,T,QUVE,3/24/2017,1,6,11.5,9.7,4,4/19/2017,1,R3,9,6,05/04/2017,6,12.7,9.4,15.8
2/22/2017,527,32C,C,QUVE,3/24/2017,1,6,19.6,11.3,9.3,4/19/2017,1,R3,9,4,05/04/2017,6,18.7,10.3,16
2/22/2017,528,32C,C,QUVE,3/24/2017,1,4,10,9.4,5.8,4/19/2017,1,R3,8,4,05/04/2017,4,10,8.2,14.5
2/22/2017,529,42C,C,QUVE,3/24/2017,1,5,11.6,9.7,10.7,4/19/2017,1,I3,2,2,05/03/2017,5,9.6,7.4,14.7
2/22/2017,530,11C,C,QUVE,3/24/2017,1,4,6.1,5.5,3.2,4/19/2017,1,I3,2,9,05/03/2017,7,14.3,9,14.3
2/22/2017,531,23T,T,QUVE,3/24/2017,1,4,11.1,4.7,4.7,4/19/2017,1,I3,2,6,05/03/2017,5,11.1,9.6,16
2/22/2017,532,11C,C,QUVE,3/24/2017,1,5,7.1,5.6,3.1,4/19/2017,0,0,0,0,0,0,0,0,0
2/22/2017,533,42T,T,QUVE,3/24/2017,1,6,11.1,10.1,4.9,4/19/2017,1,I3,1,4,05/03/2017,6,15.3,13,14.9
2/22/2017,534,31C,C,QUVE,3/24/2017,1,7,11.9,7.6,5.1,4/19/2017,1,I3,1,1,05/03/2017,6,13.1,11.6,13.3
2/22/2017,535,32C,C,QUVE,3/24/2017,1,4,6,5.7,1.1,4/19/2017,1,I3,4,7,05/03/2017,4,9.7,9.1,13.3
2/22/2017,536,24T,T,QUVE,3/24/2017,1,1,1.5,1.3,0.3,4/19/2017,0,0,0,0,0,0,0,0,0
2/22/2017,537,21C,C,QUVE,3/24/2017,1,3,7.1,5.7,2.2,4/19/2017,1,I3,5,5,05/03/2017,4,12.2,9.7,15.7
2/22/2017,538,42T,T,QUVE,3/24/2017,1,6,9.4,8.2,4.4,4/19/2017,1,I3,3,4,05/03/2017,6,13,10,15.1
2/22/2017,539,21C,C,QUVE,3/24/2017,1,4,7.8,7.3,6.8,4/19/2017,1,I3,3,7,05/03/2017,6,9,6.6,11
2/22/2017,540,23T,T,QUVE,3/24/2017,1,2,1.5,1.4,1.3,4/19/2017,1,I3,7,3,05/03/2017,6,7,1.9,12.8
2/22/2017,541,22C,C,QUVE,3/24/2017,1,4,18.2,16.7,7.9,4/19/2017,1,I3,6,3,05/03/2017,4,16.3,15,14.5
2/22/2017,542,32C,C,QUVE,3/24/2017,1,3,5.9,5.5,7,4/19/2017,1,I3,6,9,05/03/2017,6,7,4.2,11.6
2/22/2017,543,32T,T,QUVE,3/24/2017,1,5,8.3,4.9,4,4/19/2017,1,I3,5,8,05/03/2017,6,8.4,3.9,11.7
2/22/2017,544,23T,T,QUVE,3/24/2017,1,1,6.1,5.9,6.6,4/19/2017,1,I3,5,9,05/03/2017,1,6.2,6,12.6
2/22/2017,545,22C,C,QUVE,3/24/2017,1,5,10.1,7.7,5.7,4/19/2017,1,I3,7,9,05/03/2017,5,9,6,9.6
2/22/2017,546,23T,T,QUVE,3/24/2017,1,4,8,7.4,4.7,4/19/2017,1,I3,7,5,05/03/2017,4,11.2,10.5,14.2
2/22/2017,547,11C,C,QUVE,3/24/2017,1,7,10.4,5.3,4.7,4/19/2017,1,I3,8,6,05/03/2017,6,10.8,4.6,14.2
2/22/2017,548,32C,C,QUVE,3/24/2017,1,5,10.9,10.2,4.7,4/19/2017,1,I3,7,1,05/03/2017,5,12.1,10.6,14.2
2/22/2017,549,24T,T,QUVE,3/24/2017,1,3,2.7,2.5,2.2,4/19/2017,1,I3,9,9,05/03/2017,5,3.7,3.1,3.2
2/22/2017,550,23T,T,QUVE,3/24/2017,1,3,3.9,3.6,2.1,4/19/2017,1,I3,9,4,05/03/2017,5,5.9,5.4,13.6
